Player,Year,t Value,Win Rate,Weight,g(v)
Kornienko I.,2000,0.0,0.0,7.857260175675871e-05,0.0
Childs L.,2000,0.1,0.2,7.857260175675871e-05,1.5714520351351745e-05
Freelove O.,2000,0.0,0.0,7.857260175675871e-05,0.0
Milligan L.,2000,0.0,0.0,7.857260175675871e-05,0.0
Nieminen J.,2006,0.015828531517373845,0.3333333333333333,0.0015759217203857804,0.0005253072401285935
Froberg J.,2000,1.0,0.5,7.857260175675871e-05,3.928630087837936e-05
Ortegren J.,2000,1.0,0.5,7.857260175675871e-05,3.928630087837936e-05
Johansson J.,2004,0.23478260869565218,0.2,0.0005802998647124094,0.00011605997294248188
Sarstrand M.,2000,0.0,0.0,7.857260175675871e-05,0.0
Jones A.,2007,0.18181818181818182,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Smith L.,2001,0.0,0.0,0.0001295380301770818,0.0
Syed F.,2001,0.0,0.0,0.0001295380301770818,0.0
Zimonjic N.,2001,0.078125,0.25,0.0001295380301770818,3.238450754427045e-05
Schukin Y.,2007,0.07526881720430106,0.0,0.002595727814782113,0.0
Fukarek O.,2002,0.2857142857142857,0.3291139240506329,0.00021355501091950901,7.028392764439537e-05
Breen M.,2001,0.0,0.0,0.0001295380301770818,0.0
Perry T.,2001,0.0,0.0,0.0001295380301770818,0.0
Svarc L.,2001,0.0,0.0,0.0001295380301770818,0.0
Horna L.,2004,0.05765345765345765,0.25,0.0005802998647124094,0.00014507496617810234
Hirigoyen I.,2001,0.75,0.25,0.0001295380301770818,3.238450754427045e-05
Moyano D.,2001,0.0,0.0,0.0001295380301770818,0.0
Tobon M.,2001,1.0,0.5,0.0001295380301770818,6.47690150885409e-05
Behr N.,2001,1.0,0.4444444444444444,0.0001295380301770818,5.75724578564808e-05
Settergren J.,2001,0.25,0.3333333333333333,0.0001295380301770818,4.31793433923606e-05
Koll H.,2001,0.0,0.0,0.0001295380301770818,0.0
Arquez P.,2001,0.0,0.0,0.0001295380301770818,0.0
Acasuso J.,2005,0.021428571428571425,0.0,0.0009564097625028942,0.0
Tursunov D.,2006,0.02748530015041707,0.0,0.0015759217203857804,0.0
Eagle J.,2001,0.0,0.0,0.0001295380301770818,0.0
Bahrouzyan O.,2001,0.0,0.0,0.0001295380301770818,0.0
Saretta F.,2003,0.10527544351073762,0.25925925925925924,0.0003520462303391847,9.127124490275158e-05
Vemic D.,2006,0.07407407407407407,0.0,0.0015759217203857804,0.0
Ginepri R.,2005,0.030589372829956486,0.3684210526315789,0.0009564097625028942,0.0003523614914484347
Belal C.,2001,0.0,0.0,0.0001295380301770818,0.0
Vacek J.,2002,0.10631229235880398,0.0,0.00021355501091950901,0.0
Couto E.,2001,0.0,0.0,0.0001295380301770818,0.0
Montanes A.,2010,0.014976353126642142,0.4,0.011533950294496319,0.004613580117798528
Sousa T.,2001,0.0,0.0,0.0001295380301770818,0.0
Labadze I.,2004,0.08316008316008316,0.25,0.0005802998647124094,0.00014507496617810234
Melo D.,2003,0.5,0.38095238095238093,0.0003520462303391847,0.00013411284965302272
Volandri F.,2005,0.02473442207071508,0.0,0.0009564097625028942,0.0
Navarra M.,2001,0.0,0.0,0.0001295380301770818,0.0
Santopadre V.,2001,0.5,0.25,0.0001295380301770818,3.238450754427045e-05
Traykov I.,2001,1.0,0.5,0.0001295380301770818,6.47690150885409e-05
Andersen J.F.,2001,0.1875,0.25,0.0001295380301770818,3.238450754427045e-05
Galvani S.,2002,0.13970588235294118,0.0,0.00021355501091950901,0.0
Elseneer G.,2004,0.16917293233082706,0.08333333333333333,0.0005802998647124094,4.835832205936744e-05
Carlsen K.,2005,0.040983606557377046,0.0,0.0009564097625028942,0.0
Allegro Y.,2002,0.3333333333333333,0.0,0.00021355501091950901,0.0
Hilton M.,2004,0.4,0.336734693877551,0.0005802998647124094,0.00019540709730111742
Derepasko A.,2001,0.0,0.0,0.0001295380301770818,0.0
Knowle J.,2002,0.15238095238095237,0.14285714285714285,0.00021355501091950901,3.0507858702787002e-05
Vlasov D.,2001,0.0,0.0,0.0001295380301770818,0.0
Radic M.,2002,0.25,0.0,0.00021355501091950901,0.0
Norman D.,2006,0.05224963715529753,0.0,0.0015759217203857804,0.0
Mutis O.,2003,0.384180790960452,0.375,0.0003520462303391847,0.00013201733637719425
Lopez M.,2004,0.19285714285714284,0.5594149908592322,0.0005802998647124094,0.00032462844351370616
Tkalec M.,2001,0.0,0.0,0.0001295380301770818,0.0
Bozic I.,2001,0.0,0.0,0.0001295380301770818,0.0
Schiessling T.,2002,0.5,0.0,0.00021355501091950901,0.0
Marach O.,2006,0.3939393939393939,0.0,0.0015759217203857804,0.0
Peya A.,2007,0.08196721311475409,0.3761904761904762,0.002595727814782113,0.0009764880827037471
Joyce M.,2001,0.25,0.3333333333333333,0.0001295380301770818,4.31793433923606e-05
Cuadrado C.,2006,0.46875,0.0,0.0015759217203857804,0.0
Pfeiffer K.,2001,0.0,0.0,0.0001295380301770818,0.0
Stepanek R.,2005,0.014485392328385726,0.3684210526315789,0.0009564097625028942,0.0003523614914484347
Fleishman Z.,2007,0.23809523809523808,0.41732283464566927,0.002595727814782113,0.0010832564896334801
Brasington J.,2002,0.3,0.38235294117647056,0.00021355501091950901,8.165338652804756e-05
Bogomolov Jr.A.,2002,0.75,0.0,0.00021355501091950901,0.0
de Chaunac S.,2004,0.16666666666666666,0.4823008849557522,0.0005802998647124094,0.0002798791382904983
Peppas S.,2001,0.0,0.0,0.0001295380301770818,0.0
Ramirez Hidalgo R.,2003,0.5729166666666667,0.38095238095238093,0.0003520462303391847,0.00013411284965302272
Alves T.,2006,0.08571428571428572,0.0,0.0015759217203857804,0.0
Mello R.,2005,0.049886621315192746,0.0,0.0009564097625028942,0.0
Oncins J.,2001,0.0,0.0,0.0001295380301770818,0.0
Tomashevich D.,2001,0.0,0.0,0.0001295380301770818,0.0
Karlovic I.,2007,0.011735607675906184,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Jiang S.,2001,0.0,0.0,0.0001295380301770818,0.0
Wang Y.,2001,0.0,0.0,0.0001295380301770818,0.0
Koenig R.,2001,0.0,0.0,0.0001295380301770818,0.0
Terachi T.,2001,0.18181818181818182,0.36363636363636365,0.0001295380301770818,4.710473824621157e-05
Shimada T.,2001,0.0,0.0,0.0001295380301770818,0.0
Hui J.,2001,0.0,0.0,0.0001295380301770818,0.0
Garcia-Sintes J.,2001,0.0,0.0,0.0001295380301770818,0.0
Zitko R.,2001,0.0,0.0,0.0001295380301770818,0.0
Kondo H.,2001,0.5,0.25,0.0001295380301770818,3.238450754427045e-05
Udomchoke D.,2007,0.13786764705882354,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Benneteau J.,2009,0.00989010989010989,0.5,0.007026068350828146,0.003513034175414073
Elgin M.,2008,0.13636363636363635,0.0,0.004272777940624069,0.0
Soderling R.,2010,0.03137638617090672,0.3645833333333333,0.011533950294496319,0.0042050860448684495
Dupre T.,2001,0.0,0.0,0.0001295380301770818,0.0
Al Khulaifi N.G.,2001,0.0,0.0,0.0001295380301770818,0.0
Willman D.,2002,0.0,0.0,0.00021355501091950901,0.0
Reid T.,2004,0.5475113122171946,0.25,0.0005802998647124094,0.00014507496617810234
Larkham T.,2003,0.7142857142857143,0.0,0.0003520462303391847,0.0
Crabb J.,2003,0.5714285714285714,0.3153153153153153,0.0003520462303391847,0.00011100556812496814
Patience O.,2004,0.15774099318403118,0.5,0.0005802998647124094,0.0002901499323562047
Gremelmayr D.,2008,0.17991967871485945,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Carraz G.,2004,0.1686091686091686,0.2,0.0005802998647124094,0.00011605997294248188
Gicquel M.,2007,0.053898363086750695,0.41732283464566927,0.002595727814782113,0.0010832564896334801
Ascione T.,2004,0.17593984962406015,0.2,0.0005802998647124094,0.00011605997294248188
Daniel M.,2009,0.07382091592617908,0.25,0.007026068350828146,0.0017565170877070365
Hormazabal G.,2002,0.0,0.0,0.00021355501091950901,0.0
Silva J.,2002,0.13636363636363635,0.18181818181818182,0.00021355501091950901,3.88281838035471e-05
Olguin L.,2002,0.0,0.0,0.00021355501091950901,0.0
Massa E.,2006,0.3125,0.2857142857142857,0.0015759217203857804,0.00045026334868165154
Mazarakis V.,2002,0.0,0.0,0.00021355501091950901,0.0
Ancic M.,2006,0.06327353636490057,0.3333333333333333,0.0015759217203857804,0.0005253072401285935
Matias N.,2002,0.0,0.0,0.00021355501091950901,0.0
Ferrer D.,2012,0.007630892586644799,0.0,0.030771600787788695,0.0
Verdasco F.,2009,0.007243385697389206,0.5045317220543807,0.007026068350828146,0.003544874364315107
Gasquet R.,2013,0.006184725108205468,0.5,0.04978706836786394,0.02489353418393197
Krajan Z.,2002,0.35,0.26666666666666666,0.00021355501091950901,5.694800291186907e-05
Perez D.,2002,0.5714285714285714,0.14285714285714285,0.00021355501091950901,3.0507858702787002e-05
Marin L.,2002,0.0,0.0,0.00021355501091950901,0.0
Nadal-Parera R.,2002,1.0,0.5,0.00021355501091950901,0.00010677750545975451
Albert M.,2002,0.0,0.0,0.00021355501091950901,0.0
Kohlschreiber P.,2012,0.0075586711368485215,0.0,0.030771600787788695,0.0
Ager J.,2002,0.0,0.0,0.00021355501091950901,0.0
Hadad A.,2005,0.4444444444444444,0.4067796610169492,0.0009564097625028942,0.0003890480389842282
Vassallo-Arguello M.,2009,0.09400039085401603,0.0,0.007026068350828146,0.0
Varlet J.,2003,0.6363636363636364,0.25925925925925924,0.0003520462303391847,9.127124490275158e-05
Miranda I.,2003,0.631578947368421,0.5,0.0003520462303391847,0.00017602311516959235
Dreekmann H.,2002,0.0,0.0,0.00021355501091950901,0.0
Bogdanovic A.,2006,0.06666666666666667,0.15789473684210525,0.0015759217203857804,0.0002488297453240706
Moodie W.,2005,0.08176100628930817,0.2,0.0009564097625028942,0.00019128195250057886
Coetzee J.,2002,0.0,0.0,0.00021355501091950901,0.0
Muller G.,2016,0.023504273504273504,0.0,0.19150795583214678,0.0
Ivanov-Smolensky K.,2002,0.0,0.0,0.00021355501091950901,0.0
Beck K.,2004,0.08610483263373156,0.25,0.0005802998647124094,0.00014507496617810234
Guzman J.P.,2007,0.12698412698412698,0.3761904761904762,0.002595727814782113,0.0009764880827037471
Economidis K.,2007,0.5833333333333334,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Mackin A.,2002,0.0,0.0,0.00021355501091950901,0.0
Waske A.,2006,0.0885483184333759,0.0,0.0015759217203857804,0.0
Vahaly B.,2003,0.2619047619047619,0.2,0.0003520462303391847,7.040924606783695e-05
Prpic F.,2010,0.2,0.5,0.011533950294496319,0.0057669751472481596
Fraile G.,2002,0.2222222222222222,0.1111111111111111,0.00021355501091950901,2.372833454661211e-05
Hanescu V.,2009,0.020571428571428574,0.5045317220543807,0.007026068350828146,0.003544874364315107
Todero N.,2002,0.0,0.0,0.00021355501091950901,0.0
Blake T.,2002,0.5714285714285714,0.2857142857142857,0.00021355501091950901,6.1015717405574004e-05
Ellwood B.,2002,0.0,0.0,0.00021355501091950901,0.0
Kennedy A.,2002,0.0,0.0,0.00021355501091950901,0.0
Dabrowski B.,2002,0.0,0.0,0.00021355501091950901,0.0
Dancevic F.,2007,0.06787330316742081,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Baker B.,2012,0.23157894736842105,0.0,0.030771600787788695,0.0
Agaev E.,2002,0.0,0.0,0.00021355501091950901,0.0
Ram R.,2016,0.04000000000000001,0.0,0.19150795583214678,0.0
Hanley P.,2002,0.0,0.0,0.00021355501091950901,0.0
Lukaev R.,2002,0.0,0.0,0.00021355501091950901,0.0
Boeker M.,2004,0.4,0.5,0.0005802998647124094,0.0002901499323562047
Rehnquist B.,2008,0.14285714285714285,0.5,0.004272777940624069,0.0021363889703120346
Saoudi S.,2007,0.5,0.0,0.002595727814782113,0.0
Kunitcin I.,2002,0.0,0.0,0.00021355501091950901,0.0
Amritraj P.,2008,0.058823529411764705,0.2631578947368421,0.004272777940624069,0.0011244152475326497
Abel M.,2003,0.625,0.16666666666666666,0.0003520462303391847,5.8674371723197444e-05
Craca M.,2002,0.0,0.0,0.00021355501091950901,0.0
Bohaboy D.,2002,0.0,0.0,0.00021355501091950901,0.0
Shvec A.,2002,0.0,0.0,0.00021355501091950901,0.0
Serra F.,2009,0.03674911660777385,0.5045317220543807,0.007026068350828146,0.003544874364315107
Vliegen K.,2006,0.10911798551411359,0.0,0.0015759217203857804,0.0
Bopanna R.,2008,0.15789473684210525,0.0,0.004272777940624069,0.0
Lisnard J.R.,2003,0.18604651162790697,0.2,0.0003520462303391847,7.040924606783695e-05
Van Lottum J.,2002,0.3333333333333333,0.3333333333333333,0.00021355501091950901,7.118500363983633e-05
Hantschek M.,2002,0.5,0.5,0.00021355501091950901,0.00010677750545975451
Khalfan S.,2002,0.0,0.0,0.00021355501091950901,0.0
Di Pasquale A.,2003,1.0,0.2,0.0003520462303391847,7.040924606783695e-05
Rea S.,2003,0.0,0.0,0.0003520462303391847,0.0
Kendrick R.,2009,0.05791505791505791,0.25,0.007026068350828146,0.0017565170877070365
Luczak P.,2010,0.06826801517067003,0.44176706827309237,0.011533950294496319,0.005095319407207209
Durek R.,2003,0.0,0.0,0.0003520462303391847,0.0
Lapentti G.,2005,0.23809523809523808,0.0,0.0009564097625028942,0.0
Henry R.,2003,0.0,0.0,0.0003520462303391847,0.0
Bogomolov Jr. A.,2003,1.0,0.375,0.0003520462303391847,0.00013201733637719425
Gambill J. M.,2003,1.0,0.5,0.0003520462303391847,0.00017602311516959235
Gamonal H.,2003,0.8333333333333334,0.3333333333333333,0.0003520462303391847,0.00011734874344639489
Peralta J.,2003,0.0,0.0,0.0003520462303391847,0.0
Cermak F.,2003,0.2619047619047619,0.38095238095238093,0.0003520462303391847,0.00013411284965302272
Gallardo Valles M.,2003,0.0,0.0,0.0003520462303391847,0.0
Marin J.A,2003,1.0,0.5,0.0003520462303391847,0.00017602311516959235
Norby R.,2003,0.0,0.0,0.0003520462303391847,0.0
Dell'Acqua M.,2008,0.3333333333333333,0.0,0.004272777940624069,0.0
Gooding J.,2003,0.0,0.0,0.0003520462303391847,0.0
Ouahabi T.,2003,0.0,0.0,0.0003520462303391847,0.0
Hernandez O.,2008,0.06198489010989011,0.0,0.004272777940624069,0.0
Rocha D.,2004,0.5,0.3333333333333333,0.0005802998647124094,0.00019343328823746977
Lopes H.,2003,0.0,0.0,0.0003520462303391847,0.0
Nadal R.,2005,0.005260787668583407,0.0,0.0009564097625028942,0.0
Srichaphan N.,2003,1.0,0.5,0.0003520462303391847,0.00017602311516959235
Garcia-Lopez G.,2015,0.008948397573989991,0.0,0.12513768605048184,0.0
Kunitsyn I.,2009,0.03687315634218289,0.5,0.007026068350828146,0.003513034175414073
Mathieu P.,2003,0.0,0.0,0.0003520462303391847,0.0
Schuettler P.,2003,1.0,0.6666666666666666,0.0003520462303391847,0.00023469748689278978
Weinzierl J.,2003,0.0,0.0,0.0003520462303391847,0.0
Delfino M.,2003,0.0,0.0,0.0003520462303391847,0.0
Koderisch C.,2003,0.0,0.0,0.0003520462303391847,0.0
Scherrer J.C.,2008,0.4,0.0,0.004272777940624069,0.0
de Voest R.,2006,0.06060606060606061,0.2857142857142857,0.0015759217203857804,0.00045026334868165154
Marray J.,2004,0.375,0.3698630136986301,0.0005802998647124094,0.00021463145681143906
Logtens P.,2003,0.0,0.0,0.0003520462303391847,0.0
Moser F.,2003,0.0,0.0,0.0003520462303391847,0.0
Hemmes F.,2004,0.5,0.2,0.0005802998647124094,0.00011605997294248188
Petzschner P.,2011,0.05870997803368168,0.15384615384615385,0.018881690627152965,0.0029048754811004563
Mertinak M.,2005,0.6,0.0,0.0009564097625028942,0.0
Bloomfield R.,2010,0.1875,0.26666666666666666,0.011533950294496319,0.0030757200785323517
Andersson H.,2003,0.0,0.0,0.0003520462303391847,0.0
Prpic A.,2003,0.0,0.0,0.0003520462303391847,0.0
Lammer M.,2010,0.0761904761904762,0.0,0.011533950294496319,0.0
Wawrinka S.,2015,0.008119165805478848,0.0,0.12513768605048184,0.0
Brown D.,2014,0.034739454094292806,0.0,0.07963493641622292,0.0
Guccione C.,2008,0.11063218390804598,0.0,0.004272777940624069,0.0
Pescosolido S.,2004,0.7142857142857143,0.08333333333333333,0.0005802998647124094,4.835832205936744e-05
Levinsky J.,2003,0.0,0.0,0.0003520462303391847,0.0
Starace P.,2007,0.026039783001808318,0.42356687898089174,0.002595727814782113,0.0010994643291911497
Greul S.,2009,0.0910010111223458,0.5045317220543807,0.007026068350828146,0.003544874364315107
Levine I.,2003,0.0,0.0,0.0003520462303391847,0.0
Behrmann M.,2003,0.0,0.0,0.0003520462303391847,0.0
Reynolds B.,2008,0.13468013468013468,0.23076923076923078,0.004272777940624069,0.0009860256786055545
Delic A.,2007,0.155,0.41732283464566927,0.002595727814782113,0.0010832564896334801
Ayala D.,2003,0.0,0.0,0.0003520462303391847,0.0
Tipsarevic J.,2012,0.03138354700854701,0.0,0.030771600787788695,0.0
Neumuller I.,2003,0.0,0.0,0.0003520462303391847,0.0
Vik R.,2006,0.40740740740740744,0.0,0.0015759217203857804,0.0
Mergea F.,2003,0.25,0.5,0.0003520462303391847,0.00017602311516959235
Seppi A.,2012,0.007196822182412961,0.0,0.030771600787788695,0.0
Koellerer D.,2009,0.2786377708978328,0.5045317220543807,0.007026068350828146,0.003544874364315107
Karanusic R.,2008,0.19729206963249515,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Tuksar S.,2003,0.0,0.0,0.0003520462303391847,0.0
Yim R.,2003,0.0,0.0,0.0003520462303391847,0.0
Fyrstenberg M.,2003,0.0,0.0,0.0003520462303391847,0.0
Matkowski M.,2003,0.0,0.0,0.0003520462303391847,0.0
Urban F.,2003,0.0,0.0,0.0003520462303391847,0.0
Youzhny A.,2003,0.75,0.5,0.0003520462303391847,0.00017602311516959235
Ramirez-Hidalgo R.,2006,0.09511799675734102,0.2,0.0015759217203857804,0.0003151843440771561
Berdych T.,2015,0.008032694475760991,0.0,0.12513768605048184,0.0
Quintero M.,2003,0.0,0.0,0.0003520462303391847,0.0
Ferreiro F.,2009,0.6666666666666666,0.0,0.007026068350828146,0.0
Capdeville P.,2007,0.07843137254901962,0.3761904761904762,0.002595727814782113,0.0009764880827037471
Moraru G.,2003,0.0,0.0,0.0003520462303391847,0.0
Andreev I.,2005,0.02609481114716804,0.0,0.0009564097625028942,0.0
Chiudinelli M.,2010,0.09595959595959595,0.4,0.011533950294496319,0.004613580117798528
Ratiwatana S.,2003,0.0,0.0,0.0003520462303391847,0.0
Bogomolov A.,2011,0.13868852459016395,0.3464566929133858,0.018881690627152965,0.00654168809129709
di Mauro A.,2006,0.22448979591836735,0.2,0.0015759217203857804,0.0003151843440771561
Veronelli D.,2003,0.8,0.4,0.0003520462303391847,0.0001408184921356739
Tenconi T.,2003,0.6666666666666666,0.3333333333333333,0.0003520462303391847,0.00011734874344639489
Aldi F.,2005,0.625,0.2,0.0009564097625028942,0.00019128195250057886
Almagro N.,2012,0.01527801687037356,0.0,0.030771600787788695,0.0
Zeng S.X.,2009,0.3333333333333333,0.0,0.007026068350828146,0.0
Snobel P.,2003,0.0,0.0,0.0003520462303391847,0.0
Ascione A.,2003,1.0,0.5,0.0003520462303391847,0.00017602311516959235
Iwami T.,2003,0.5,0.25,0.0003520462303391847,8.801155758479617e-05
Scherrer J.,2003,0.0,0.0,0.0003520462303391847,0.0
Davletshin V.,2003,0.0,0.0,0.0003520462303391847,0.0
Andersen J.,2003,0.0,0.0,0.0003520462303391847,0.0
Chela J.,2004,0.3333333333333333,0.2857142857142857,0.0005802998647124094,0.00016579996134640266
Ferrero J.,2003,0.5,0.25,0.0003520462303391847,8.801155758479617e-05
Mankad H.,2004,0.0,0.0,0.0005802998647124094,0.0
Rastogi K.,2007,0.4,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Kucera V.,2004,1.0,0.5,0.0005802998647124094,0.0002901499323562047
Mayer F.,2011,0.024539254688641713,0.15384615384615385,0.018881690627152965,0.0029048754811004563
Bracciali D.,2006,0.28660994178235555,0.0,0.0015759217203857804,0.0
Bohli S.,2008,0.3,0.5,0.004272777940624069,0.0021363889703120346
Hippensteel K.,2004,1.0,0.25,0.0005802998647124094,0.00014507496617810234
Reichel A.,2004,0.0,0.0,0.0005802998647124094,0.0
Monaco J.,2007,0.01409948501033564,0.42356687898089174,0.002595727814782113,0.0010994643291911497
Cakl T.,2005,0.1111111111111111,0.7265877287405813,0.0009564097625028942,0.0006949155970822967
Braga P.,2004,0.0,0.0,0.0005802998647124094,0.0
Gallardo M.,2004,0.0,0.0,0.0005802998647124094,0.0
Al Ghareeb M.,2004,0.0,0.0,0.0005802998647124094,0.0
Evans B.,2009,0.19047619047619047,0.352,0.007026068350828146,0.0024731760594915073
Phillips T.,2004,0.0,0.0,0.0005802998647124094,0.0
Marcaccio G.,2006,0.8,0.0,0.0015759217203857804,0.0
Tavares L.,2010,0.6666666666666666,0.0,0.011533950294496319,0.0
Odesnik W.,2008,0.08552631578947369,0.0,0.004272777940624069,0.0
Robert S.,2016,0.09724903474903476,0.5,0.19150795583214678,0.09575397791607339
Faurel J.C.,2006,0.8888888888888888,0.0,0.0015759217203857804,0.0
Burniol G.,2004,0.0,0.0,0.0005802998647124094,0.0
Matos-Gil I.,2004,0.0,0.0,0.0005802998647124094,0.0
Devilder N.,2007,0.1288515406162465,0.41732283464566927,0.002595727814782113,0.0010832564896334801
Vico U.,2005,0.8571428571428571,0.0,0.0009564097625028942,0.0
Pashanski B.,2006,0.21739130434782608,0.3333333333333333,0.0015759217203857804,0.0005253072401285935
Kindlmann D.,2006,0.3333333333333333,0.0,0.0015759217203857804,0.0
Ventura S.,2005,0.06728004600345026,0.0,0.0009564097625028942,0.0
Vagnozzi S.,2010,0.09999999999999999,0.4844559585492228,0.011533950294496319,0.005587690945779305
Stoppini A.,2006,0.303030303030303,0.0,0.0015759217203857804,0.0
Haehnel J.,2004,0.33653846153846156,0.3076923076923077,0.0005802998647124094,0.0001785538045268952
Jeanpierre J.,2004,1.0,0.6,0.0005802998647124094,0.0003481799188274456
Falla A.,2010,0.019021490626428897,0.6037735849056604,0.011533950294496319,0.00696389451743174
Berrer M.,2010,0.049269970122329323,0.0,0.011533950294496319,0.0
Whitehouse W.,2006,0.2777777777777778,0.0,0.0015759217203857804,0.0
Lu Y.H.,2014,0.020159127480779547,0.0,0.07963493641622292,0.0
Ancic I.,2004,1.0,0.6666666666666666,0.0005802998647124094,0.00038686657647493954
Flanagan I.,2004,1.0,0.6666666666666666,0.0005802998647124094,0.00038686657647493954
Qureshi A.,2007,0.8,0.2,0.002595727814782113,0.0005191455629564226
Fitz S.,2004,0.0,0.0,0.0005802998647124094,0.0
Navarro-Pastor I.,2007,0.07111935683364255,0.3761904761904762,0.002595727814782113,0.0009764880827037471
Wang Y.T.,2006,0.22485207100591717,0.0,0.0015759217203857804,0.0
Hellstrom M.,2004,0.0,0.0,0.0005802998647124094,0.0
Gabashvili T.,2014,0.02279565672422815,0.32,0.07963493641622292,0.025483179653191336
Verdasco M.,2004,1.0,0.5,0.0005802998647124094,0.0002901499323562047
Eleskovic E.,2010,0.1111111111111111,0.2,0.011533950294496319,0.002306790058899264
van der Meer N.,2004,0.0,0.0,0.0005802998647124094,0.0
van Gemerden M.,2004,0.1111111111111111,0.3333333333333333,0.0005802998647124094,0.00019343328823746977
Przysiezny M.,2013,0.15023847376788552,0.6654804270462633,0.04978706836786394,0.0331323195188276
Cook L.,2004,0.0,0.0,0.0005802998647124094,0.0
Beck A.,2009,0.2398996935079409,0.5045317220543807,0.007026068350828146,0.003544874364315107
Rieschick S.,2011,0.5,0.32558139534883723,0.018881690627152965,0.006147527180933524
Lu Y.,2021,0.6363636363636364,0.0,0.7674558420651703,0.0
Minar I.,2008,0.1523809523809524,0.14285714285714285,0.004272777940624069,0.0006103968486605813
Gimeno D.,2004,0.0,0.0,0.0005802998647124094,0.0
Djokovic N.,2009,0.005381123460751464,0.5045317220543807,0.007026068350828146,0.003544874364315107
Kubot L.,2012,0.06341964916789822,0.0,0.030771600787788695,0.0
Baghdatis M.,2007,0.01607717041800643,0.42356687898089174,0.002595727814782113,0.0010994643291911497
Jenkins S.,2005,0.1,0.38127090301003347,0.0009564097625028942,0.00036465121379709013
Benneteau A.,2004,0.0,0.0,0.0005802998647124094,0.0
Healey N.,2007,0.13333333333333333,0.41732283464566927,0.002595727814782113,0.0010832564896334801
Tsonga J.W.,2011,0.014025981600011665,0.5543672014260249,0.018881690627152965,0.010467389991166795
Lu H.,2004,1.0,0.5,0.0005802998647124094,0.0002901499323562047
Ionita V.,2004,0.0,0.0,0.0005802998647124094,0.0
Bohane A.,2004,0.0,0.0,0.0005802998647124094,0.0
Pedroso A.,2004,0.0,0.0,0.0005802998647124094,0.0
Widom T.,2009,0.3,0.0,0.007026068350828146,0.0
Gimeno-Traver D.,2010,0.027732165663200144,0.4,0.011533950294496319,0.004613580117798528
Roger-Vasselin E.,2013,0.06368251038301799,0.5,0.04978706836786394,0.02489353418393197
Klec I.,2006,0.375,0.125,0.0015759217203857804,0.00019699021504822255
Simon G.,2008,0.008858411528565096,0.14285714285714285,0.004272777940624069,0.0006103968486605813
Monfils G.,2010,0.005030444692142607,0.3645833333333333,0.011533950294496319,0.0042050860448684495
Stakhovsky S.,2010,0.023571428571428573,0.4,0.011533950294496319,0.004613580117798528
Gruber K.,2004,0.0,0.0,0.0005802998647124094,0.0
Rascon T.,2004,0.0,0.0,0.0005802998647124094,0.0
Ryderstedt M.,2011,0.06015037593984962,0.38095238095238093,0.018881690627152965,0.007193025000820177
Kimmich M.,2005,0.0,0.0,0.0009564097625028942,0.0
Abdulla M.,2005,0.0,0.0,0.0009564097625028942,0.0
Bourgeois L.,2005,0.0,0.0,0.0009564097625028942,0.0
Nunez E.,2005,0.0,0.0,0.0009564097625028942,0.0
Sun P.,2005,0.6,0.2,0.0009564097625028942,0.00019128195250057886
Parada F.,2005,0.0,0.0,0.0009564097625028942,0.0
Harboe P.,2005,0.0,0.0,0.0009564097625028942,0.0
Young D.,2017,0.026491814821334267,0.0,0.2823312263026935,0.0
Dailey Z.,2005,0.0,0.0,0.0009564097625028942,0.0
Minar J.,2005,0.0,0.0,0.0009564097625028942,0.0
Kuznetsov A.,2007,0.384,0.3761904761904762,0.002595727814782113,0.0009764880827037471
Tecau H.,2005,0.0,0.0,0.0009564097625028942,0.0
Fogues F.,2005,1.0,0.3333333333333333,0.0009564097625028942,0.0003188032541676314
Murray A.,2016,0.00847267073316589,0.5,0.19150795583214678,0.09575397791607339
Machado R.,2011,0.07653061224489796,0.15384615384615385,0.018881690627152965,0.0029048754811004563
Condor F.,2005,0.0,0.0,0.0009564097625028942,0.0
Summerer T.,2007,0.3333333333333333,0.36470588235294116,0.002595727814782113,0.0009466772030381822
Mirnegg M.,2005,0.0,0.0,0.0009564097625028942,0.0
Sela D.,2008,0.015462019879739846,0.0,0.004272777940624069,0.0
Brzezicki J.P.,2008,0.21739130434782608,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Dlouhy L.,2006,0.16188197767145135,0.0,0.0015759217203857804,0.0
Goodall J.,2009,0.3333333333333333,0.38095238095238093,0.007026068350828146,0.0026765974669821506
Uebel L.,2005,0.0,0.0,0.0009564097625028942,0.0
Klein T.,2005,0.0,0.0,0.0009564097625028942,0.0
Rettenmaier T.,2005,0.25,0.5,0.0009564097625028942,0.0004782048812514471
Sherwood D.,2005,1.0,0.5,0.0009564097625028942,0.0004782048812514471
Pospisil J.,2013,0.375,0.45879732739420936,0.04978706836786394,0.022842173905968755
Oudsema S.,2006,0.6,0.1875,0.0015759217203857804,0.0002954853225723338
